FBgn,exon_num
FBgn0263213,1
FBgn0263214,1
FBgn0263215,2
FBgn0263216,12
FBgn0263217,1
FBgn0263219,160
FBgn0263220,87
FBgn0263231,8
FBgn0263232,10
FBgn0263233,5
FBgn0263234,2
FBgn0263235,2
FBgn0263236,36
FBgn0263237,2
FBgn0263239,6
FBgn0263240,4
FBgn0263241,8
FBgn0263246,2
FBgn0263247,1
FBgn0263248,1
FBgn0263249,1
FBgn0263250,3
FBgn0263251,11
FBgn0263256,32
FBgn0263257,99
FBgn0263258,38
FBgn0263260,3
FBgn0263270,2
FBgn0263271,4
FBgn0263278,3
FBgn0263289,419
FBgn0263290,2
FBgn0263314,2
FBgn0263316,8
FBgn0263320,2
FBgn0263321,2
FBgn0263322,1
FBgn0263323,2
FBgn0263324,2
FBgn0263325,4
FBgn0263326,2
FBgn0263327,1
FBgn0263328,1
FBgn0263329,1
FBgn0263330,1
FBgn0263331,1
FBgn0263332,4
FBgn0263333,3
FBgn0263334,4
FBgn0263335,1
FBgn0263336,6
FBgn0263337,1
FBgn0263338,1
FBgn0263339,1
FBgn0263340,1
FBgn0263341,1
FBgn0263342,4
FBgn0263343,2
FBgn0263344,2
FBgn0263345,4
FBgn0263346,111
FBgn0263351,11
FBgn0263352,49
FBgn0263353,8
FBgn0263354,29
FBgn0263355,25
FBgn0263376,1
FBgn0263377,2
FBgn0263378,1
FBgn0263379,4
FBgn0263380,3
FBgn0263381,2
FBgn0263382,1
FBgn0263383,1
FBgn0263384,1
FBgn0263385,1
FBgn0263386,2
FBgn0263387,3
FBgn0263388,1
FBgn0263389,1
FBgn0263390,21
FBgn0263391,163
FBgn0263392,56
FBgn0263395,74
FBgn0263396,36
FBgn0263397,141
FBgn0263398,31
FBgn0263399,2
FBgn0263400,4
FBgn0263401,1
FBgn0263402,3
FBgn0263403,2
FBgn0263404,1
FBgn0263405,1
FBgn0263406,1
FBgn0263407,1
FBgn0263408,1
FBgn0263409,1
FBgn0263410,2
FBgn0263411,2
FBgn0263412,3
FBgn0263413,3
FBgn0263414,5
FBgn0263415,2
FBgn0263441,5
FBgn0263442,1
FBgn0263443,2
FBgn0263444,2
FBgn0263445,2
FBgn0263446,6
FBgn0263447,6
FBgn0263448,2
FBgn0263449,2
FBgn0263451,1
FBgn0263452,1
FBgn0263453,2
FBgn0263454,2
FBgn0263455,2
FBgn0263456,98
FBgn0263457,10
FBgn0263458,1
FBgn0263459,1
FBgn0263460,1
FBgn0263461,1
FBgn0263462,1
FBgn0263463,1
FBgn0263464,1
FBgn0263465,1
FBgn0263466,1
FBgn0263467,1
FBgn0263468,1
FBgn0263469,1
FBgn0263470,1
FBgn0263471,1
FBgn0263472,1
FBgn0263473,1
FBgn0263474,1
FBgn0263475,1
FBgn0263476,1
FBgn0263477,1
FBgn0263478,1
FBgn0263479,1
FBgn0263480,1
FBgn0263481,1
FBgn0263482,1
FBgn0263483,1
FBgn0263484,1
FBgn0263485,2
FBgn0263486,1
FBgn0263487,1
FBgn0263488,1
FBgn0263489,1
FBgn0263490,30
FBgn0263492,7
FBgn0263493,1
FBgn0263494,1
FBgn0263495,3
FBgn0263496,1
FBgn0263497,3
FBgn0263498,3
FBgn0263499,5
FBgn0263500,2
FBgn0263501,1
FBgn0263502,1
FBgn0263503,2
FBgn0263504,2
FBgn0263505,1
FBgn0263506,1
FBgn0263507,3
FBgn0263509,1
FBgn0263510,1
FBgn0263511,6
FBgn0263512,12
FBgn0263581,2
FBgn0263582,4
FBgn0263583,2
FBgn0263584,2
FBgn0263585,2
FBgn0263586,6
FBgn0263587,4
FBgn0263588,2
FBgn0263589,3
FBgn0263590,1
FBgn0263593,126
FBgn0263594,6
FBgn0263595,2
FBgn0263596,2
FBgn0263597,1
FBgn0263598,30
FBgn0263599,6
FBgn0263600,2
FBgn0263601,8
FBgn0263602,6
FBgn0263603,35
FBgn0263605,6
FBgn0263606,3
FBgn0263607,4
FBgn0263608,2
FBgn0263611,3
FBgn0263612,5
FBgn0263613,1
FBgn0263615,2
FBgn0263616,1
FBgn0263617,3
FBgn0263618,4
FBgn0263619,10
FBgn0263620,7
FBgn0263621,1
FBgn0263622,1
FBgn0263623,1
FBgn0263624,1
FBgn0263625,1
FBgn0263626,2
FBgn0263627,3
FBgn0263628,3
FBgn0263647,1
FBgn0263648,3
FBgn0263649,2
FBgn0263650,1
FBgn0263651,1
FBgn0263652,1
FBgn0263653,1
FBgn0263654,3
FBgn0263655,4
FBgn0263656,4
FBgn0263657,1
FBgn0263658,1
FBgn0263659,2
FBgn0263660,2
FBgn0263661,1
FBgn0263662,2
FBgn0263663,3
FBgn0263664,2
FBgn0263665,8
FBgn0263667,18
FBgn0263697,1
FBgn0263705,27
FBgn0263706,53
FBgn0263707,1
FBgn0263708,3
FBgn0263709,2
FBgn0263738,24
FBgn0263740,15
FBgn0263741,1
FBgn0263742,1
FBgn0263743,2
FBgn0263744,2
FBgn0263745,3
FBgn0263746,1
FBgn0263747,11
FBgn0263748,2
FBgn0263750,9
FBgn0263755,3
FBgn0263757,3
FBgn0263760,1
FBgn0263761,1
FBgn0263762,3
FBgn0263763,1
FBgn0263764,5
FBgn0263765,2
FBgn0263766,1
FBgn0263767,1
FBgn0263768,6
FBgn0263769,1
FBgn0263770,1
FBgn0263771,1
FBgn0263772,74
FBgn0263773,8
FBgn0263774,4
FBgn0263776,42
FBgn0263777,1
FBgn0263778,1
FBgn0263780,22
FBgn0263782,6
FBgn0263802,2
FBgn0263829,1
FBgn0263830,4
FBgn0263831,5
FBgn0263832,3
FBgn0263834,1
FBgn0263835,1
FBgn0263838,2
FBgn0263839,1
FBgn0263841,3
FBgn0263842,2
FBgn0263843,1
FBgn0263844,2
FBgn0263845,2
FBgn0263846,119
FBgn0263847,1
FBgn0263848,1
FBgn0263849,1
FBgn0263850,1
FBgn0263851,1
FBgn0263852,1
FBgn0263855,5
FBgn0263863,2
FBgn0263864,21
FBgn0263866,1
FBgn0263867,1
FBgn0263868,1
FBgn0263869,2
FBgn0263870,1
FBgn0263871,1
FBgn0263872,3
FBgn0263873,160
FBgn0263874,1
FBgn0263911,4
FBgn0263916,2
FBgn0263929,46
FBgn0263930,18
FBgn0263933,3
FBgn0263934,27
FBgn0263967,3
FBgn0263968,18
FBgn0263970,4
FBgn0263971,1
FBgn0263973,23
FBgn0263974,10
FBgn0263975,1
FBgn0263976,1
FBgn0263977,6
FBgn0263979,6
FBgn0263980,254
FBgn0263981,5
FBgn0263982,2
FBgn0263983,17
FBgn0263985,1
FBgn0263986,4
FBgn0263987,20
FBgn0263988,12
FBgn0263992,2
FBgn0263993,43
FBgn0263994,13
FBgn0263995,135
FBgn0263996,11
FBgn0263997,12
FBgn0263998,30
FBgn0263999,7
FBgn0264000,68
FBgn0264001,174
FBgn0264002,12
FBgn0264005,9
FBgn0264006,107
FBgn0264075,4
FBgn0264077,1
FBgn0264078,77
FBgn0264081,2
FBgn0264083,1
FBgn0264084,6
FBgn0264085,4
FBgn0264086,3
FBgn0264087,137
FBgn0264089,123
FBgn0264090,27
FBgn0264253,1
FBgn0264260,1
FBgn0264261,6
FBgn0264262,2
FBgn0264263,1
FBgn0264264,3
FBgn0264265,3
FBgn0264266,2
FBgn0264267,1
FBgn0264268,1
FBgn0264269,2
FBgn0264270,194
FBgn0264271,1
FBgn0264272,25
FBgn0264273,61
FBgn0264291,3
FBgn0264294,4
FBgn0264295,1
FBgn0264296,1
FBgn0264297,10
FBgn0264298,17
FBgn0264299,21
FBgn0264301,1
FBgn0264302,6
FBgn0264303,6
FBgn0264305,41
FBgn0264307,33
FBgn0264308,16
FBgn0264309,3
FBgn0264310,3
FBgn0264324,65
FBgn0264325,3
FBgn0264326,4
FBgn0264327,1
FBgn0264328,2
FBgn0264329,2
FBgn0264330,2
FBgn0264336,1
FBgn0264337,1
FBgn0264338,2
FBgn0264339,14
FBgn0264340,1
FBgn0264341,1
FBgn0264342,3
FBgn0264343,2
FBgn0264344,4
FBgn0264345,1
FBgn0264346,3
FBgn0264347,3
FBgn0264348,1
FBgn0264349,4
FBgn0264350,4
FBgn0264351,3
FBgn0264352,4
FBgn0264353,2
FBgn0264357,158
FBgn0264358,2
FBgn0264359,2
FBgn0264360,1
FBgn0264361,2
FBgn0264362,2
FBgn0264363,1
FBgn0264364,4
FBgn0264365,2
FBgn0264366,2
FBgn0264367,4
FBgn0264368,1
FBgn0264369,1
FBgn0264370,1
FBgn0264371,2
FBgn0264372,2
FBgn0264373,3
FBgn0264374,3
FBgn0264375,6
FBgn0264376,1
FBgn0264377,2
FBgn0264378,4
FBgn0264379,1
FBgn0264380,2
FBgn0264381,2
FBgn0264382,2
FBgn0264383,4
FBgn0264384,12
FBgn0264385,4
FBgn0264386,130
FBgn0264389,4
FBgn0264390,2
FBgn0264391,1
FBgn0264392,2
FBgn0264393,2
FBgn0264394,3
FBgn0264395,2
FBgn0264426,5
FBgn0264427,3
FBgn0264428,1
FBgn0264429,3
FBgn0264430,1
FBgn0264431,2
FBgn0264432,4
FBgn0264433,1
FBgn0264434,1
FBgn0264435,2
FBgn0264436,1
FBgn0264437,4
FBgn0264438,1
FBgn0264439,4
FBgn0264440,2
FBgn0264441,1
FBgn0264442,41
FBgn0264443,24
FBgn0264444,3
FBgn0264445,2
FBgn0264446,4
FBgn0264447,3
FBgn0264448,4
FBgn0264449,114
FBgn0264460,7
FBgn0264462,2
FBgn0264464,2
FBgn0264466,1
FBgn0264467,2
FBgn0264468,9
FBgn0264469,2
FBgn0264470,2
FBgn0264471,2
FBgn0264472,2
FBgn0264473,3
FBgn0264474,2
FBgn0264475,1
FBgn0264476,2
FBgn0264477,2
FBgn0264478,2
FBgn0264479,1
FBgn0264480,1
FBgn0264481,2
FBgn0264482,2
FBgn0264483,1
FBgn0264484,4
FBgn0264485,1
FBgn0264486,12
FBgn0264487,2
FBgn0264488,32
FBgn0264489,118
FBgn0264490,19
FBgn0264491,51
FBgn0264492,19
FBgn0264493,42
FBgn0264494,24
FBgn0264495,43
FBgn0264496,2
FBgn0264500,2
FBgn0264501,3
FBgn0264502,24
FBgn0264503,4
FBgn0264504,1
FBgn0264505,2
FBgn0264506,1
FBgn0264507,2
FBgn0264508,1
FBgn0264509,1
FBgn0264510,1
FBgn0264511,1
FBgn0264512,1
FBgn0264513,6
FBgn0264514,4
FBgn0264515,2
FBgn0264516,1
FBgn0264517,2
FBgn0264518,2
FBgn0264539,1
FBgn0264540,2
FBgn0264541,2
FBgn0264542,35
FBgn0264543,1
FBgn0264544,1
FBgn0264545,1
FBgn0264546,3
FBgn0264547,1
FBgn0264548,3
FBgn0264549,4
FBgn0264550,2
FBgn0264551,2
FBgn0264552,1
FBgn0264553,3
FBgn0264554,4
FBgn0264556,16
FBgn0264560,28
FBgn0264561,12
FBgn0264562,94
FBgn0264563,1
FBgn0264564,3
FBgn0264565,1
FBgn0264566,2
FBgn0264567,3
FBgn0264568,1
FBgn0264569,2
FBgn0264570,2
FBgn0264571,1
FBgn0264572,1
FBgn0264573,1
FBgn0264574,245
FBgn0264598,94
FBgn0264599,1
FBgn0264600,1
FBgn0264601,1
FBgn0264602,2
FBgn0264603,1
FBgn0264604,2
FBgn0264605,7
FBgn0264606,59
FBgn0264607,181
FBgn0264616,1
FBgn0264617,8
FBgn0264618,2
FBgn0264672,7
FBgn0264674,2
FBgn0264675,7
FBgn0264676,3
FBgn0264677,4
FBgn0264678,4
FBgn0264679,3
FBgn0264691,2
FBgn0264693,159
FBgn0264694,3
FBgn0264695,383
FBgn0264696,2
FBgn0264697,2
FBgn0264698,2
FBgn0264699,2
FBgn0264700,1
FBgn0264701,2
FBgn0264702,2
FBgn0264703,2
FBgn0264704,3
FBgn0264705,3
FBgn0264706,1
FBgn0264707,92
FBgn0264708,1
FBgn0264709,1
FBgn0264710,1
FBgn0264711,15
FBgn0264712,15
FBgn0264713,3
FBgn0264714,1
FBgn0264715,1
FBgn0264716,1
FBgn0264717,1
FBgn0264719,1
FBgn0264720,2
FBgn0264721,1
FBgn0264722,1
FBgn0264723,1
FBgn0264724,2
FBgn0264725,2
FBgn0264726,1
FBgn0264727,1
FBgn0264738,1
FBgn0264739,1
FBgn0264740,9
FBgn0264741,7
FBgn0264742,27
FBgn0264743,27
FBgn0264744,1
FBgn0264745,2
FBgn0264746,6
FBgn0264747,6
FBgn0264748,3
FBgn0264750,2
FBgn0264751,5
FBgn0264753,38
FBgn0264775,4
FBgn0264776,2
FBgn0264785,21
FBgn0264786,2
FBgn0264787,1
FBgn0264788,2
FBgn0264789,4
FBgn0264790,2
FBgn0264791,1
FBgn0264792,1
FBgn0264793,1
FBgn0264794,2
FBgn0264810,2
FBgn0264815,75
FBgn0264816,15
FBgn0264817,3
FBgn0264818,2
FBgn0264819,1
FBgn0264820,2
FBgn0264821,2
FBgn0264822,8
FBgn0264823,4
FBgn0264824,1
FBgn0264825,1
FBgn0264826,3
FBgn0264827,2
FBgn0264828,1
FBgn0264829,3
FBgn0264830,1
FBgn0264831,2
FBgn0264832,1
FBgn0264833,1
FBgn0264834,1
FBgn0264835,2
FBgn0264836,1
FBgn0264837,2
FBgn0264838,5
FBgn0264839,4
FBgn0264840,1
FBgn0264841,2
FBgn0264842,1
FBgn0264843,1
FBgn0264844,3
FBgn0264845,8
FBgn0264848,2
FBgn0264855,17
FBgn0264857,79
FBgn0264862,3
FBgn0264863,3
FBgn0264864,2
FBgn0264865,3
FBgn0264866,2
FBgn0264867,3
FBgn0264868,2
FBgn0264869,1
FBgn0264870,1
FBgn0264871,4
FBgn0264872,2
FBgn0264873,3
FBgn0264874,1
FBgn0264875,1
FBgn0264876,2
FBgn0264877,6
FBgn0264878,3
FBgn0264879,2
FBgn0264880,1
FBgn0264882,1
FBgn0264883,2
FBgn0264884,1
FBgn0264885,1
FBgn0264886,1
FBgn0264887,2
FBgn0264888,1
FBgn0264889,2
FBgn0264890,1
FBgn0264891,1
FBgn0264892,2
FBgn0264893,2
FBgn0264894,133
FBgn0264895,26
FBgn0264896,2
FBgn0264897,1
FBgn0264898,1
FBgn0264899,2
FBgn0264900,2
FBgn0264901,1
FBgn0264902,3
FBgn0264903,1
FBgn0264904,2
FBgn0264905,4
FBgn0264906,4
FBgn0264907,20
FBgn0264908,259
FBgn0264909,2
FBgn0264911,10
FBgn0264912,2
FBgn0264914,1
FBgn0264915,5
FBgn0264916,2
FBgn0264922,4
FBgn0264939,2
FBgn0264940,3
FBgn0264941,2
FBgn0264942,2
FBgn0264943,1
FBgn0264944,1
FBgn0264945,2
FBgn0264946,1
FBgn0264947,1
FBgn0264948,1
FBgn0264949,1
FBgn0264950,3
FBgn0264951,1
FBgn0264952,1
FBgn0264953,321
FBgn0264954,10
FBgn0264955,2
FBgn0264956,1
FBgn0264957,2
FBgn0264958,3
FBgn0264959,20
FBgn0264960,2
FBgn0264961,1
FBgn0264962,68
FBgn0264975,73
FBgn0264978,10
FBgn0264979,6
FBgn0264980,1
FBgn0264982,2
FBgn0264983,1
FBgn0264984,1
FBgn0264985,1
FBgn0264986,3
FBgn0264987,1
FBgn0264988,1
FBgn0264989,1
FBgn0264990,1
FBgn0264991,1
FBgn0264992,1
FBgn0264993,1
FBgn0264994,2
FBgn0264995,2
FBgn0264996,1
FBgn0264997,2
FBgn0264998,1
FBgn0264999,2
FBgn0265000,1
FBgn0265001,8
FBgn0265002,42
FBgn0265003,32
FBgn0265011,18
FBgn0265017,2
FBgn0265038,2
FBgn0265039,1
FBgn0265040,1
FBgn0265041,1
FBgn0265042,29
FBgn0265043,3
FBgn0265044,5
FBgn0265045,154
FBgn0265046,3
FBgn0265047,6
FBgn0265048,15
FBgn0265049,1
FBgn0265050,1
FBgn0265051,1
FBgn0265052,17
FBgn0265053,1
FBgn0265058,10
FBgn0265059,1
FBgn0265060,1
FBgn0265061,1
FBgn0265062,2
FBgn0265063,1
FBgn0265064,9
FBgn0265065,2
FBgn0265066,2
FBgn0265067,6
FBgn0265068,1
FBgn0265069,1
FBgn0265070,1
FBgn0265071,1
FBgn0265072,1
FBgn0265073,1
FBgn0265074,1
FBgn0265075,2
FBgn0265076,1
FBgn0265077,1
FBgn0265078,2
FBgn0265079,3
FBgn0265080,1
FBgn0265081,8
FBgn0265082,45
FBgn0265083,2
FBgn0265084,5
FBgn0265085,1
FBgn0265086,1
FBgn0265087,1
FBgn0265088,1
FBgn0265089,6
FBgn0265095,1
FBgn0265096,1
FBgn0265097,2
FBgn0265098,1
FBgn0265099,1
FBgn0265101,1
FBgn0265102,23
FBgn0265103,1
FBgn0265104,5
FBgn0265105,4
FBgn0265106,4
FBgn0265107,2
FBgn0265137,48
FBgn0265138,2
FBgn0265139,9
FBgn0265140,15
FBgn0265141,1
FBgn0265142,2
FBgn0265143,1
FBgn0265144,1
FBgn0265145,1
FBgn0265146,2
FBgn0265147,5
FBgn0265148,1
FBgn0265149,1
FBgn0265150,2
FBgn0265151,1
FBgn0265152,1
FBgn0265153,1
FBgn0265154,1
FBgn0265155,1
FBgn0265156,1
FBgn0265157,1
FBgn0265158,1
FBgn0265159,1
FBgn0265160,1
FBgn0265161,2
FBgn0265162,2
FBgn0265163,3
FBgn0265164,1
FBgn0265165,1
FBgn0265166,1
FBgn0265167,1
FBgn0265168,3
FBgn0265169,1
FBgn0265174,5
FBgn0265176,1
FBgn0265177,4
FBgn0265178,6
FBgn0265180,5
FBgn0265182,6
FBgn0265184,1
FBgn0265185,5
FBgn0265186,4
FBgn0265187,17
FBgn0265188,2
FBgn0265189,2
FBgn0265190,7
FBgn0265191,36
FBgn0265192,11
FBgn0265193,2
FBgn0265194,286
FBgn0265196,1
FBgn0265197,1
FBgn0265198,2
FBgn0265199,1
FBgn0265200,2
FBgn0265201,1
FBgn0265202,1
FBgn0265203,3
FBgn0265204,1
FBgn0265205,3
FBgn0265252,1
FBgn0265253,1
FBgn0265254,2
FBgn0265255,4
FBgn0265256,2
FBgn0265257,1
FBgn0265262,10
FBgn0265263,4
FBgn0265264,5
FBgn0265265,2
FBgn0265266,1
FBgn0265267,2
FBgn0265268,8
FBgn0265269,2
FBgn0265270,6
FBgn0265271,2
FBgn0265272,1
FBgn0265274,18
FBgn0265276,52
FBgn0265295,1
FBgn0265296,293
FBgn0265297,15
FBgn0265298,17
FBgn0265299,1
FBgn0265300,1
FBgn0265301,1
FBgn0265302,1
FBgn0265303,1
FBgn0265304,1
FBgn0265305,2
FBgn0265306,1
FBgn0265307,1
FBgn0265308,2
FBgn0265309,1
FBgn0265310,1
FBgn0265311,1
FBgn0265312,1
FBgn0265313,11
FBgn0265314,1
FBgn0265315,1
FBgn0265316,1
FBgn0265317,2
FBgn0265318,3
FBgn0265338,2
FBgn0265339,1
FBgn0265340,1
FBgn0265341,2
FBgn0265342,3
FBgn0265343,1
FBgn0265344,1
FBgn0265345,2
FBgn0265346,1
FBgn0265347,1
FBgn0265348,1
FBgn0265349,1
FBgn0265351,3
FBgn0265356,70
FBgn0265362,2
FBgn0265363,2
FBgn0265364,1
FBgn0265365,1
FBgn0265366,1
FBgn0265367,2
FBgn0265368,2
FBgn0265369,1
FBgn0265370,1
FBgn0265371,1
FBgn0265372,1
FBgn0265373,6
FBgn0265374,1
FBgn0265375,2
FBgn0265376,5
FBgn0265377,4
FBgn0265378,1
FBgn0265379,3
FBgn0265380,2
FBgn0265381,1
FBgn0265382,1
FBgn0265383,1
FBgn0265413,15
FBgn0265414,1
FBgn0265416,24
FBgn0265417,3
FBgn0265418,3
FBgn0265419,4
FBgn0265420,1
FBgn0265421,1
FBgn0265422,1
FBgn0265423,1
FBgn0265424,1
FBgn0265425,1
FBgn0265426,1
FBgn0265427,1
FBgn0265428,1
FBgn0265429,2
FBgn0265434,123
FBgn0265443,1
FBgn0265444,4
FBgn0265445,1
FBgn0265446,2
FBgn0265447,2
FBgn0265448,2
FBgn0265449,2
FBgn0265450,1
FBgn0265451,1
FBgn0265452,2
FBgn0265453,1
FBgn0265454,1
FBgn0265455,3
FBgn0265457,14
FBgn0265458,1
FBgn0265464,1
FBgn0265467,1
FBgn0265468,1
FBgn0265469,1
FBgn0265470,1
FBgn0265487,89
FBgn0265496,1
FBgn0265497,1
FBgn0265498,2
FBgn0265499,4
FBgn0265500,1
FBgn0265508,11
FBgn0265509,1
FBgn0265510,3
FBgn0265511,1
FBgn0265512,3
FBgn0265523,42
FBgn0265524,2
FBgn0265525,1
FBgn0265526,1
FBgn0265527,1
FBgn0265529,4
FBgn0265530,1
FBgn0265531,2
FBgn0265532,1
FBgn0265533,3
FBgn0265534,3
FBgn0265535,1
FBgn0265536,2
FBgn0265537,1
FBgn0265538,1
FBgn0265539,1
FBgn0265540,6
FBgn0265541,2
FBgn0265542,2
FBgn0265543,2
FBgn0265544,2
FBgn0265545,1
FBgn0265546,1
FBgn0265547,2
FBgn0265548,2
FBgn0265549,2
FBgn0265550,1
FBgn0265551,1
FBgn0265574,8
FBgn0265575,18
FBgn0265576,1
FBgn0265577,1
FBgn0265578,1
FBgn0265579,3
FBgn0265580,1
FBgn0265581,1
FBgn0265582,1
FBgn0265583,1
FBgn0265584,2
FBgn0265585,1
FBgn0265586,1
FBgn0265587,2
FBgn0265588,3
FBgn0265589,1
FBgn0265590,1
FBgn0265591,1
FBgn0265592,1
FBgn0265593,1
FBgn0265594,1
FBgn0265595,46
FBgn0265596,1
FBgn0265597,110
FBgn0265598,22
FBgn0265605,6
FBgn0265606,1
FBgn0265607,14
FBgn0265608,1
FBgn0265609,1
FBgn0265610,1
FBgn0265611,2
FBgn0265612,1
FBgn0265613,1
FBgn0265614,2
FBgn0265623,18
FBgn0265625,2
FBgn0265626,4
FBgn0265627,6
FBgn0265629,1
FBgn0265630,25
FBgn0265631,2
FBgn0265632,1
FBgn0265633,2
FBgn0265634,1
FBgn0265635,3
FBgn0265636,1
FBgn0265637,1
FBgn0265638,1
FBgn0265639,1
FBgn0265640,1
FBgn0265641,1
FBgn0265642,1
FBgn0265643,1
FBgn0265644,1
FBgn0265645,2
FBgn0265646,2
FBgn0265648,1
FBgn0265649,1
FBgn0265650,4
FBgn0265651,1
FBgn0265652,2
FBgn0265653,2
FBgn0265654,2
FBgn0265655,2
FBgn0265656,1
FBgn0265657,1
FBgn0265658,1
FBgn0265659,1
FBgn0265660,2
FBgn0265661,3
FBgn0265662,1
FBgn0265663,1
FBgn0265664,2
FBgn0265665,2
FBgn0265666,1
FBgn0265667,1
FBgn0265668,2
FBgn0265669,2
FBgn0265670,1
FBgn0265671,1
FBgn0265672,2
FBgn0265673,1
FBgn0265674,1
FBgn0265675,1
FBgn0265676,1
FBgn0265677,1
FBgn0265678,1
FBgn0265679,2
FBgn0265680,2
FBgn0265681,1
FBgn0265682,1
FBgn0265683,2
FBgn0265684,1
FBgn0265685,1
FBgn0265686,1
FBgn0265687,2
FBgn0265688,1
FBgn0265689,1
FBgn0265690,1
FBgn0265691,2
FBgn0265692,2
FBgn0265693,1
FBgn0265694,2
FBgn0265695,1
FBgn0265696,1
FBgn0265697,1
FBgn0265698,2
FBgn0265699,1
FBgn0265700,2
FBgn0265701,1
FBgn0265702,1
FBgn0265703,1
FBgn0265704,1
FBgn0265705,1
FBgn0265706,1
FBgn0265707,1
FBgn0265708,5
FBgn0265709,1
FBgn0265710,2
FBgn0265711,1
FBgn0265712,1
FBgn0265713,1
FBgn0265714,1
FBgn0265715,1
FBgn0265716,1
FBgn0265717,2
FBgn0265718,3
FBgn0265719,1
FBgn0265720,1
FBgn0265721,2
FBgn0265722,2
FBgn0265723,2
FBgn0265724,1
FBgn0265725,2
FBgn0265726,116
FBgn0265727,1
FBgn0265728,2
FBgn0265729,1
FBgn0265730,1
FBgn0265731,2
FBgn0265732,1
FBgn0265733,1
FBgn0265734,1
FBgn0265735,1
FBgn0265736,1
FBgn0265737,2
FBgn0265738,1
FBgn0265739,1
FBgn0265740,2
FBgn0265741,1
FBgn0265742,1
FBgn0265743,2
FBgn0265744,1
FBgn0265745,1
FBgn0265746,1
FBgn0265747,1
FBgn0265748,1
FBgn0265749,1
FBgn0265750,1
FBgn0265751,1
FBgn0265752,2
FBgn0265753,3
FBgn0265754,1
FBgn0265755,1
FBgn0265756,1
FBgn0265757,2
FBgn0265758,2
FBgn0265759,1
FBgn0265760,1
FBgn0265761,1
FBgn0265762,1
FBgn0265763,1
FBgn0265764,2
FBgn0265765,1
FBgn0265766,1
FBgn0265767,56
FBgn0265778,31
FBgn0265784,50
FBgn0265785,3
FBgn0265786,1
FBgn0265787,1
FBgn0265788,4
FBgn0265789,1
FBgn0265790,1
FBgn0265791,2
FBgn0265792,2
FBgn0265793,1
FBgn0265794,1
FBgn0265795,2
FBgn0265796,1
FBgn0265797,1
FBgn0265798,2
FBgn0265799,1
FBgn0265800,1
FBgn0265801,1
FBgn0265802,1
FBgn0265803,1
FBgn0265804,1
FBgn0265805,1
FBgn0265806,1
FBgn0265807,3
FBgn0265808,1
FBgn0265809,1
FBgn0265810,1
FBgn0265811,2
FBgn0265812,4
FBgn0265813,4
FBgn0265814,4
FBgn0265815,1
FBgn0265816,1
FBgn0265817,1
FBgn0265818,1
FBgn0265819,1
FBgn0265820,2
FBgn0265821,1
FBgn0265822,1
FBgn0265823,1
FBgn0265824,1
FBgn0265825,1
FBgn0265826,1
FBgn0265827,1
FBgn0265828,1
FBgn0265829,1
FBgn0265830,2
FBgn0265831,1
FBgn0265832,1
FBgn0265833,3
FBgn0265834,4
FBgn0265835,1
FBgn0265836,1
FBgn0265837,1
FBgn0265838,1
FBgn0265839,1
FBgn0265840,1
FBgn0265841,1
FBgn0265842,1
FBgn0265843,2
FBgn0265844,1
FBgn0265845,1
FBgn0265846,1
FBgn0265847,1
FBgn0265849,1
FBgn0265850,1
FBgn0265851,1
FBgn0265852,1
FBgn0265853,1
FBgn0265854,1
FBgn0265855,1
FBgn0265856,1
FBgn0265857,1
FBgn0265858,1
FBgn0265859,1
FBgn0265860,1
FBgn0265861,1
FBgn0265862,1
FBgn0265863,1
FBgn0265864,2
FBgn0265865,3
FBgn0265866,1
FBgn0265868,2
FBgn0265869,1
FBgn0265870,1
FBgn0265871,1
FBgn0265872,1
FBgn0265873,1
FBgn0265874,1
FBgn0265875,1
FBgn0265876,2
FBgn0265877,1
FBgn0265878,2
FBgn0265879,1
FBgn0265880,1
FBgn0265881,1
FBgn0265882,1
FBgn0265883,1
FBgn0265884,3
FBgn0265885,6
FBgn0265886,1
FBgn0265887,1
FBgn0265888,3
FBgn0265889,1
FBgn0265890,1
FBgn0265891,1
FBgn0265892,1
FBgn0265893,1
FBgn0265894,3
FBgn0265895,1
FBgn0265896,2
FBgn0265897,1
FBgn0265898,1
FBgn0265899,1
FBgn0265900,1
FBgn0265901,4
FBgn0265902,2
FBgn0265903,2
FBgn0265904,1
FBgn0265905,1
FBgn0265906,1
FBgn0265907,2
FBgn0265908,2
FBgn0265909,1
FBgn0265910,2
FBgn0265911,1
FBgn0265912,2
FBgn0265913,2
FBgn0265914,1
FBgn0265915,1
FBgn0265916,1
FBgn0265917,2
FBgn0265918,2
FBgn0265919,2
FBgn0265920,5
FBgn0265921,2
FBgn0265922,3
FBgn0265923,2
FBgn0265924,1
FBgn0265925,1
FBgn0265926,1
FBgn0265927,1
FBgn0265928,1
FBgn0265929,1
FBgn0265930,1
FBgn0265931,1
FBgn0265932,1
FBgn0265933,1
FBgn0265934,1
FBgn0265935,50
FBgn0265937,2
FBgn0265938,1
FBgn0265939,2
FBgn0265940,1
FBgn0265941,1
FBgn0265942,1
FBgn0265943,1
FBgn0265944,1
FBgn0265945,1
FBgn0265946,1
FBgn0265947,1
FBgn0265948,1
FBgn0265949,1
FBgn0265950,3
FBgn0265951,2
FBgn0265952,1
FBgn0265953,1
FBgn0265954,1
FBgn0265955,1
