Name,FlyBase_FBgn,Chromosome,Start,Stop,Strand,HP1a,HP1B,HP1C,FlyBase_FBtr,CME,S2,BG3,FlyBase_FBpp
fax,FBgn0014163,3L,16402796,16411828,-,0,0,0,FBtr0075413,0,0,0,FBpp0075171
fax,FBgn0014163,3L,16402796,16411828,-,0,0,0,FBtr0331175,0,0,0,FBpp0303602
fax,FBgn0014163,3L,16402796,16411828,-,0,0,0,FBtr0331176,0.244377,0,0.3860245,FBpp0303603
CG31301,FBgn0051301,3R,15346205,15348012,+,0,1,0,FBtr0083087,28.7870736666667,39.261603,19.9460865,FBpp0082543
CG43750,FBgn0264081,2L,2389578,2390689,-,0,0,0,FBtr0330686,0,0,0,FBpp0303534
CG43750,FBgn0264081,2L,2389578,2390689,-,0,0,0,FBtr0335464,0,0,0,FBpp0307441
hemo,FBgn0262823,3R,18564264,18565173,-,0,1,1,FBtr0346523,0.868099333333333,0.976836,0,FBpp0312141
hemo,FBgn0262823,3R,18564264,18565173,-,0,1,1,FBtr0306140,28.512306,42.8588175,1.9602535,FBpp0297277
lncRNA:CR46127,FBgn0267802,3R,7883693,7884441,-,0,0,0,NA,NA,NA,NA,NA
CG31659,FBgn0051659,2L,1358925,1359790,-,0,0,0,FBtr0077943,0,0,0,FBpp0077608
CG31659,FBgn0051659,2L,1358925,1359790,-,0,0,0,FBtr0301010,0,0,0,FBpp0290232
CG31064,FBgn0051064,3R,27229505,27239085,-,0,0,0,FBtr0085124,1.20585066666667,0.931863,0.575668,FBpp0084494
CG31064,FBgn0051064,3R,27229505,27239085,-,0,0,0,FBtr0085125,16.4583546666667,24.6034395,14.2972975,FBpp0084495
CG31064,FBgn0051064,3R,27229505,27239085,-,0,0,0,FBtr0085126,0,1.034562,0,FBpp0084496
CG31064,FBgn0051064,3R,27229505,27239085,-,0,0,0,FBtr0347560,0,0,0,FBpp0312593
CG31064,FBgn0051064,3R,27229505,27239085,-,0,0,0,FBtr0339248,0,0,0,FBpp0308355
CG31064,FBgn0051064,3R,27229505,27239085,-,0,0,0,FBtr0339249,0.919232666666667,1.0435405,1.2405365,FBpp0308356
RagA-B,FBgn0037647,3R,8982732,8984315,-,0,1,1,FBtr0082013,31.8633156666667,37.777186,21.5336835,FBpp0081491
CG34159,FBgn0085188,2L,10202520,10204317,-,0,1,0,FBtr0112350,71.986479,60.4604195,73.2041995,FBpp0111265
fau,FBgn0266451,3R,10773197,10777374,-,0,1,0,FBtr0344444,0,0.1313095,0,FBpp0310816
E5,FBgn0008646,3R,13867345,13874916,-,0,0,0,FBtr0082880,0,0,0,FBpp0082343
CG4363,FBgn0034663,2R,21834230,21835047,-,0,0,0,FBtr0071740,0,0,0,FBpp0071654
CG3402,FBgn0035148,3L,651542,652881,-,0,0,0,FBtr0072559,26.775775,86.960812,55.9524335,FBpp0072458
fan,FBgn0028379,3L,8109132,8110043,+,0,1,0,FBtr0076683,1.13628533333333,0.4849315,2.76617,FBpp0076406
CG4364,FBgn0032138,2L,9708921,9711271,-,0,0,0,FBtr0079848,205.058961,218.7167005,179.7048845,FBpp0079445
CG3407,FBgn0031573,2L,3810801,3813410,-,0,1,0,FBtr0077515,3.384923,3.8835995,4.2610165,FBpp0077204
snoRNA:Psi28S-2622,FBgn0086670,3L,1488906,1489045,+,0,1,0,NA,NA,NA,NA,NA
faf,FBgn0005632,3R,31777020,31790681,+,1,0,0,FBtr0085843,21.821218,17.835511,8.9206305,FBpp0085202
faf,FBgn0005632,3R,31777020,31790681,+,1,0,0,FBtr0085844,2.91631733333333,11.192497,1.3783285,FBpp0085203
faf,FBgn0005632,3R,31777020,31790681,+,1,0,0,FBtr0307547,0,0,0,FBpp0300199
faf,FBgn0005632,3R,31777020,31790681,+,1,0,0,FBtr0307548,0.410345666666667,5.1435025,0,FBpp0300200
faf,FBgn0005632,3R,31777020,31790681,+,1,0,0,FBtr0307550,9.07322633333333,11.651896,6.1751065,FBpp0300202
faf,FBgn0005632,3R,31777020,31790681,+,1,0,0,FBtr0339188,0,0,0,FBpp0308326
faf,FBgn0005632,3R,31777020,31790681,+,1,0,0,FBtr0339189,2.708298,0,0.696382,FBpp0308327
snoRNA:Psi28S-2626,FBgn0082983,3R,30207898,30208039,-,0,1,0,NA,NA,NA,NA,NA
CG31068,FBgn0051068,3R,27233698,27236360,+,0,0,0,FBtr0303569,0.783903666666667,0.2413795,0.6389485,FBpp0292602
CG31068,FBgn0051068,3R,27233698,27236360,+,0,0,0,FBtr0303570,0,0.447782,0,FBpp0292603
Cpr66Cb,FBgn0035875,3L,8336672,8338595,+,0,1,0,FBtr0076601,0,0,0,FBpp0076328
CG42594,FBgn0260971,X,4840833,4906575,+,0,0,0,FBtr0301749,0,0,0.121961,FBpp0290963
CG42594,FBgn0260971,X,4840833,4906575,+,0,0,0,FBtr0345704,0,0,0,FBpp0311748
CG42597,FBgn0260996,2L,22064604,22065343,-,1,0,0,FBtr0301799,0,0,0,FBpp0291013
NPF,FBgn0027109,3R,16609220,16611325,+,0,0,0,FBtr0083328,0,0,0,FBpp0082778
NPF,FBgn0027109,3R,16609220,16611325,+,0,0,0,FBtr0331685,0,0,0,FBpp0304074
NPF,FBgn0027109,3R,16609220,16611325,+,0,0,0,FBtr0331686,0,0,0,FBpp0304075
CG42591,FBgn0260968,3L,8069453,8069960,-,0,0,0,FBtr0301743,0,0.3278545,0,FBpp0290957
CG42590,FBgn0260967,3L,8068413,8069267,-,0,0,0,FBtr0301744,0,0.1312405,0,FBpp0290958
CG42592,FBgn0260969,3R,29835610,29836288,-,0,1,0,FBtr0301747,0,0,0,FBpp0290961
thoc6,FBgn0036263,3L,12190696,12193688,-,0,0,0,FBtr0076019,0.847581666666667,0,0,FBpp0075751
thoc6,FBgn0036263,3L,12190696,12193688,-,0,0,0,FBtr0333384,32.5611146666667,45.0003665,25.974742,FBpp0305576
thoc6,FBgn0036263,3L,12190696,12193688,-,0,0,0,FBtr0346911,1.87590833333333,1.688052,1.215698,FBpp0312410
mt:CoIII,FBgn0013676,mitochondrion_genome,4736,5524,+,0,0,0,FBtr0100868,2053.36783666667,630.4928815,2924.836075,FBpp0100180
CR46187,FBgn0267899,Y,3060612,3061377,+,0,0,0,NA,NA,NA,NA,NA
CG14074,FBgn0036818,3L,18866225,18867431,+,0,0,0,FBtr0308812,2.95927233333333,3.573465,2.102054,FBpp0300969
Pabp2,FBgn0005648,2R,8131431,8134374,+,0,1,0,FBtr0088785,45.8658486666667,13.3576445,20.930092,FBpp0087863
Pabp2,FBgn0005648,2R,8131431,8134374,+,0,1,0,FBtr0088786,105.287822333333,23.0710835,79.2777335,FBpp0087864
asRNA:CR43767,FBgn0264267,2L,1158576,1159355,-,0,0,0,NA,NA,NA,NA,NA
CG42564,FBgn0260766,3R,6374475,6377348,+,1,0,1,FBtr0301268,0.247213666666667,0.3487875,1.019638,FBpp0290483
tej,FBgn0033921,2R,14300103,14302353,-,0,0,0,FBtr0087562,0.120990333333333,1.329995,1.4571475,FBpp0086689
CG14605,FBgn0037486,3R,7217679,7219705,-,0,0,0,FBtr0081601,0,0,0,FBpp0081119
CG14605,FBgn0037486,3R,7217679,7219705,-,0,0,0,FBtr0332536,0,0.132845,0,FBpp0304803
CG14605,FBgn0037486,3R,7217679,7219705,-,0,0,0,FBtr0332537,1.437709,0.086043,0,FBpp0304804
nbs,FBgn0261530,3L,9720414,9723194,-,0,0,0,FBtr0306039,18.0593636666667,14.7933235,14.6585485,FBpp0297181
nbs,FBgn0261530,3L,9720414,9723194,-,0,0,0,FBtr0306040,0,0,0,FBpp0297182
tea,FBgn0285892,2R,9891955,9898513,+,0,0,0,FBtr0088381,0,0.599873,0.264965,FBpp0087469
tea,FBgn0285892,2R,9891955,9898513,+,0,0,0,FBtr0300919,1.28142,0,0,FBpp0290141
tea,FBgn0285892,2R,9891955,9898513,+,0,0,0,FBtr0300920,0.939776666666667,0,0,FBpp0290142
tea,FBgn0285892,2R,9891955,9898513,+,0,0,0,FBtr0300921,0,2.37394,0.4950625,FBpp0290143
CG32262,FBgn0052262,3L,3809146,3810196,-,1,1,0,FBtr0073184,14.6211126666667,16.624731,6.6864805,FBpp0073040
CaBP1,FBgn0025678,2L,16354886,16356735,-,0,0,0,FBtr0080837,626.188108333333,457.557577,598.312145,FBpp0080395
CaBP1,FBgn0025678,2L,16354886,16356735,-,0,0,0,FBtr0345544,0,2.7234545,0,FBpp0311643
CG14609,FBgn0037483,3R,7200970,7203450,+,0,0,0,FBtr0081573,0.0587913333333333,0,0,FBpp0081092
CG14609,FBgn0037483,3R,7200970,7203450,+,0,0,0,FBtr0346144,0,0.0585375,0,FBpp0311972
tex,FBgn0037569,3R,8307473,8308645,-,0,0,0,FBtr0081861,42.056951,40.5359855,34.9993215,FBpp0081350
Ir48b,FBgn0033648,2R,11700647,11702449,-,0,0,0,FBtr0088080,0.279940333333333,0,0,FBpp0087185
Tollo,FBgn0029114,3L,15235619,15242832,+,0,1,1,FBtr0075607,8.78099733333333,7.96283,17.436361,FBpp0075360
Ir48c,FBgn0033651,2R,11787808,11789493,-,0,0,0,FBtr0088065,0,0,0,FBpp0087171
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0073187,0,0,0,FBpp0073043
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0073188,0.0892533333333333,0.04271,0,FBpp0073044
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0113430,14.5199376666667,4.8321275,12.0930305,FBpp0112342
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0303097,4.217378,2.239731,18.800428,FBpp0292216
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0308637,0,0,0,FBpp0300860
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0308638,5.02019266666667,2.3144595,0,FBpp0300861
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0308639,1.503289,0.8418525,1.724496,FBpp0300862
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0332986,4.19984366666667,0,0,FBpp0305202
CG32264,FBgn0052264,3L,3714826,3806459,-,1,1,1,FBtr0332987,0.188440666666667,0.1303445,0.46871,FBpp0305203
Ank,FBgn0011747,4,115074,129849,-,1,0,1,FBtr0089173,26.3643246666667,22.524139,11.0565655,FBpp0088240
Ank,FBgn0011747,4,115074,129849,-,1,0,1,FBtr0089171,1.262968,3.0731365,0,FBpp0088238
Ank,FBgn0011747,4,115074,129849,-,1,0,1,FBtr0089172,1.91454966666667,0.875982,0,FBpp0088239
Ank,FBgn0011747,4,115074,129849,-,1,0,1,FBtr0300497,2.69759733333333,1.3341195,3.1255655,FBpp0289724
Gad1,FBgn0004516,3L,4074077,4088744,-,0,0,0,FBtr0073275,0,0,0,FBpp0073131
Gad1,FBgn0004516,3L,4074077,4088744,-,0,0,0,FBtr0073276,0,0,0,FBpp0073132
Gad1,FBgn0004516,3L,4074077,4088744,-,0,0,0,FBtr0073277,0,0,0,FBpp0073133
Gad1,FBgn0004516,3L,4074077,4088744,-,0,0,0,FBtr0332980,0,0.0317375,0,FBpp0305196
CG10778,FBgn0029980,X,7931745,7933351,-,0,0,0,FBtr0071131,14.9255846666667,15.6195275,36.397741,FBpp0071083
CG10778,FBgn0029980,X,7931745,7933351,-,0,0,0,FBtr0331433,33.70285,28.8198885,25.0817335,FBpp0303850
CG42561,FBgn0260763,2R,17684855,17685548,+,0,0,0,FBtr0301265,0,0,0,FBpp0290480
CG18563,FBgn0032639,2L,17456670,17458044,-,0,0,0,FBtr0300902,0,0,0,FBpp0290124
Ir48a,FBgn0053471,2R,11699092,11700317,-,1,0,0,NA,NA,NA,NA,NA
CG42562,FBgn0260764,2R,17685814,17686410,+,0,0,0,FBtr0301266,0.35488,0,0,FBpp0290481
His-Psi:CR33805,FBgn0053805,2L,21428850,21429289,+,0,0,0,NA,NA,NA,NA,NA
sun,FBgn0014391,X,15847859,15849258,-,0,0,0,FBtr0074176,794.735634333333,332.4294435,817.725437,FBpp0073963
sun,FBgn0014391,X,15847859,15849258,-,0,0,0,FBtr0074177,0,0,1.39292,FBpp0073964
RpII140,FBgn0262955,3R,14125791,14130111,+,0,1,1,FBtr0082892,50.1964243333333,70.1915825,33.486379,FBpp0082353
RpII140,FBgn0262955,3R,14125791,14130111,+,0,1,1,FBtr0344600,10.011804,0.882821,3.3390615,FBpp0310926
CG18568,FBgn0033888,2R,13971325,13972834,-,0,0,0,FBtr0087608,1.65469266666667,0,0.260338,FBpp0086734
CG18568,FBgn0033888,2R,13971325,13972834,-,0,0,0,FBtr0345648,0,0.1346235,0,FBpp0311709
CG9101,FBgn0030622,X,15228744,15229875,-,0,0,0,FBtr0074024,0,0,0,FBpp0073841
His-Psi:CR33802,FBgn0053802,2L,21418835,21419167,+,0,0,0,NA,NA,NA,NA,NA
tRNA:Asp-GTC-1-11,FBgn0011845,3R,24555302,24555373,+,0,0,0,NA,NA,NA,NA,NA
Su(fu),FBgn0005355,3R,12689873,12691468,-,0,0,0,FBtr0082665,41.3279906666667,55.9397955,41.717572,FBpp0082134
CG12951,FBgn0037677,3R,9329223,9330331,-,0,0,0,FBtr0082058,0,0,0,FBpp0081536
mir-10404-1,FBgn0285975,rDNA,46106,46174,+,0,0,0,NA,NA,NA,NA,NA
gammaTub37C,FBgn0010097,2L,19183863,19185726,-,1,0,0,FBtr0081228,0.079521,1.113302,43.1735465,FBpp0080769
gammaTub37C,FBgn0010097,2L,19183863,19185726,-,1,0,0,FBtr0332572,0.0929303333333333,0,0,FBpp0304827
CG5589,FBgn0036754,3L,17802490,17804715,-,0,1,1,FBtr0075170,15.5396186666667,10.404886,5.7465655,FBpp0074936
lncRNA:CR44757,FBgn0265978,2R,22387395,22387895,+,0,0,0,NA,NA,NA,NA,NA
CG4984,FBgn0034267,2R,17726914,17732987,+,0,0,0,FBtr0086862,1.68382433333333,1.0995625,7.631723,FBpp0086022
CG4984,FBgn0034267,2R,17726914,17732987,+,0,0,0,FBtr0301182,0.891706,0,0,FBpp0290400
CG4984,FBgn0034267,2R,17726914,17732987,+,0,0,0,FBtr0301183,0,0,0,FBpp0290401
lncRNA:CR44755,FBgn0265976,2R,22236295,22236795,-,0,0,0,NA,NA,NA,NA,NA
tRNA:Asp-GTC-1-12,FBgn0051382,3R,24914834,24914905,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR44753,FBgn0265966,X,391835,393227,-,0,0,0,NA,NA,NA,NA,NA
CG13144,FBgn0032260,2L,10489900,10491454,-,0,0,0,FBtr0080037,0.316921,0.0711585,0.819144,FBpp0079627
CG4983,FBgn0032371,2L,11652448,11654164,+,1,0,0,FBtr0080253,0,0,0,FBpp0079837
CG4983,FBgn0032371,2L,11652448,11654164,+,1,0,0,FBtr0340565,0,0,0,FBpp0309457
lncRNA:CR44750,FBgn0265963,2R,21727495,21728195,-,0,0,0,NA,NA,NA,NA,NA
CG42568,FBgn0260770,2R,24157668,24159312,-,0,0,0,FBtr0301273,1.807133,1.0051185,2.063502,FBpp0290488
CG42568,FBgn0260770,2R,24157668,24159312,-,0,0,0,FBtr0301274,0,0,0,FBpp0290489
CG4988,FBgn0032372,2L,11694804,11696107,+,0,0,0,FBtr0080254,0,0,0,FBpp0079838
lncRNA:CR44759,FBgn0265980,2R,22373695,22374966,-,0,0,0,NA,NA,NA,NA,NA
pen-2,FBgn0053198,2R,18277439,18278762,+,0,1,0,FBtr0089842,35.177505,31.08358,31.236557,FBpp0088783
pen-2,FBgn0053198,2R,18277439,18278762,+,0,1,0,FBtr0340331,1.66404933333333,1.767667,0.689585,FBpp0309291
CG32651,FBgn0052651,X,12404616,12408477,-,0,0,0,FBtr0073672,0,0,0,FBpp0073505
CG32650,FBgn0052650,X,12897503,12898669,-,0,0,0,FBtr0073698,2.81570166666667,4.141764,4.1031965,FBpp0073531
CG32655,FBgn0052655,X,12234562,12235877,-,0,0,0,FBtr0073633,1.21711233333333,0.2903195,0.8115565,FBpp0073466
Noa36,FBgn0026400,3R,28598059,28599288,-,0,0,0,FBtr0085320,68.2049096666667,90.364512,77.284281,FBpp0084689
CG32305,FBgn0052305,3L,2248635,2252729,+,0,0,0,FBtr0301322,0,0.168348,0,FBpp0290537
CG32302,FBgn0052302,3L,2268825,2269903,+,0,0,0,FBtr0072881,0,0.8163165,0,FBpp0072760
CG32301,FBgn0052301,3L,2244478,2248614,+,0,1,0,FBtr0301320,0,0,0,FBpp0290535
CG32301,FBgn0052301,3L,2244478,2248614,+,0,1,0,FBtr0301321,0,0,0,FBpp0290536
CG32301,FBgn0052301,3L,2244478,2248614,+,0,1,0,FBtr0332663,0,0.054232,0,FBpp0304909
GNBP-like3,FBgn0034511,2R,20526311,20526825,+,0,0,0,FBtr0086214,0,0,0,FBpp0085532
CG7328,FBgn0036942,3L,20139210,20140607,-,0,1,1,FBtr0074864,2.55696066666667,1.8646105,0,FBpp0074633
CG7329,FBgn0032271,2L,10629352,10638471,-,0,0,0,FBtr0080131,0,0,0,FBpp0079720
CG7329,FBgn0032271,2L,10629352,10638471,-,0,0,0,FBtr0331373,0,0,0,FBpp0303791
CG7324,FBgn0037074,3L,21337681,21343716,-,0,1,1,FBtr0078404,23.0877856666667,35.3087555,13.747973,FBpp0078058
CG7324,FBgn0037074,3L,21337681,21343716,-,0,1,1,FBtr0331797,5.81972833333333,9.332841,1.1818045,FBpp0304182
CG7326,FBgn0030970,X,18861197,18863776,-,0,0,0,FBtr0074653,16.0856753333333,16.2020165,14.6469285,FBpp0074424
CG7326,FBgn0030970,X,18861197,18863776,-,0,0,0,FBtr0333159,0,0,0,FBpp0305362
Haspin,FBgn0046706,2R,4014111,4049342,+,1,1,1,FBtr0113784,10.2609903333333,3.26444,11.9888535,FBpp0112507
CG7320,FBgn0036782,3L,18201494,18203637,+,0,0,0,FBtr0310156,0,0,0.2280175,FBpp0301841
CG2201,FBgn0032955,2L,21614232,21624080,-,0,1,1,FBtr0085923,1.14959466666667,0,0,FBpp0085277
CG2201,FBgn0032955,2L,21614232,21624080,-,0,1,1,FBtr0085922,8.710118,1.41611,1.9212915,FBpp0085276
CG2201,FBgn0032955,2L,21614232,21624080,-,0,1,1,FBtr0085921,7.31240066666667,15.277945,0,FBpp0085275
CG2201,FBgn0032955,2L,21614232,21624080,-,0,1,1,FBtr0100511,0,0.823076,1.1121,FBpp0099951
CG2201,FBgn0032955,2L,21614232,21624080,-,0,1,1,FBtr0345685,0.282496333333333,2.243859,1.580193,FBpp0311734
CG2201,FBgn0032955,2L,21614232,21624080,-,0,1,1,FBtr0305503,1.389769,1.9866295,0.5079125,FBpp0293955
CG2202,FBgn0030240,X,10848757,10852327,+,0,1,0,FBtr0073380,23.5300563333333,26.732527,29.2645795,FBpp0073236
CG6763,FBgn0039069,3R,23284002,23286041,+,0,0,0,FBtr0084378,1.22441333333333,0.8255125,0.3040225,FBpp0083770
CG6763,FBgn0039069,3R,23284002,23286041,+,0,0,0,FBtr0334497,0,0,0.813466,FBpp0306564
CG33658,FBgn0053658,3R,24840509,24841163,-,0,0,0,FBtr0091637,0,0,0,FBpp0090992
Bsg25D,FBgn0000228,2L,5271728,5278548,-,0,1,1,FBtr0079084,8.81854466666667,2.106074,5.050452,FBpp0078718
Bsg25D,FBgn0000228,2L,5271728,5278548,-,0,1,1,FBtr0079085,0,0,0,FBpp0078719
Bsg25D,FBgn0000228,2L,5271728,5278548,-,0,1,1,FBtr0302567,2.51900433333333,4.157842,2.2090235,FBpp0291723
Bsg25D,FBgn0000228,2L,5271728,5278548,-,0,1,1,FBtr0302568,0,0.528693,2.907672,FBpp0291724
Bsg25D,FBgn0000228,2L,5271728,5278548,-,0,1,1,FBtr0342939,3.09424166666667,5.52787,0,FBpp0309716
Bsg25D,FBgn0000228,2L,5271728,5278548,-,0,1,1,FBtr0310624,0,0,0,FBpp0302744
Bsg25D,FBgn0000228,2L,5271728,5278548,-,0,1,1,FBtr0310625,0.299643333333333,1.491301,0.2456815,FBpp0302745
Bsg25A,FBgn0000227,2L,4683052,4684461,-,0,0,0,FBtr0077423,0,0,0,FBpp0077114
EMC3,FBgn0032292,2L,10731400,10732423,-,0,0,0,FBtr0080122,76.5841843333333,103.353201,40.7104675,FBpp0079711
Tim17b2,FBgn0020371,2L,15484729,15485545,+,0,0,0,FBtr0089699,0,0,0,FBpp0088641
Tim17b2,FBgn0020371,2L,15484729,15485545,+,0,0,0,FBtr0343734,0,0,0,FBpp0310301
Tim17b1,FBgn0037310,3R,5300145,5301186,+,0,1,0,FBtr0078784,0.446092333333333,0,0.4964325,FBpp0078430
Zcchc7,FBgn0036668,3L,16845386,16852350,+,0,0,0,FBtr0075330,16.0728783333333,16.267238,6.483561,FBpp0075089
Ipod,FBgn0030187,X,10231002,10233080,-,0,0,0,FBtr0071484,0,0.0964885,0,FBpp0071413
Ipod,FBgn0030187,X,10231002,10233080,-,0,0,0,FBtr0346336,0,0,0,FBpp0312053
Ipod,FBgn0030187,X,10231002,10233080,-,0,0,0,FBtr0346337,0,0,0.262042,FBpp0312054
CG33654,FBgn0053654,3R,9582515,9583222,-,0,0,0,FBtr0091633,0,0.328816,0,FBpp0090991
CG33655,FBgn0250824,2R,21317793,21320017,-,0,0,0,FBtr0300632,0.267214,2.771592,2.3883125,FBpp0289858
CG33655,FBgn0250824,2R,21317793,21320017,-,0,0,0,FBtr0342887,0,2.4106355,0,FBpp0309688
Tor,FBgn0021796,2L,13004480,13013197,+,1,0,0,FBtr0080422,5.84115266666667,23.732069,11.299414,FBpp0080003
Tor,FBgn0021796,2L,13004480,13013197,+,1,0,0,FBtr0336615,10.770396,0,0,FBpp0307598
DNaseII,FBgn0000477,3R,18019375,18021161,+,0,0,0,FBtr0083538,0,0.170355,0.2835,FBpp0082962
SRm160,FBgn0036340,3L,13036821,13040976,+,0,1,1,FBtr0075883,55.965438,39.1152045,51.0800975,FBpp0075617
asRNA:CR43906,FBgn0264507,X,258465,267253,+,0,1,0,NA,NA,NA,NA,NA
snoRNA:Me18S-A1806,FBgn0086074,3L,7639717,7639794,+,0,0,0,NA,NA,NA,NA,NA
Vti1a,FBgn0260862,3L,691486,692919,-,0,0,0,FBtr0072607,8.149848,6.193543,16.857613,FBpp0072503
CG9492,FBgn0037726,3R,9651179,9674643,-,0,0,0,FBtr0309027,0,0,0,FBpp0301056
CG9492,FBgn0037726,3R,9651179,9674643,-,0,0,0,FBtr0309028,0.0347393333333333,0.0331415,0.0189385,FBpp0301057
CG9492,FBgn0037726,3R,9651179,9674643,-,0,0,0,FBtr0309029,0,0,0,FBpp0301058
CG9492,FBgn0037726,3R,9651179,9674643,-,0,0,0,FBtr0344344,0,0,0,FBpp0310725
Tom,FBgn0026320,3L,14969344,14970306,+,0,0,0,FBtr0075620,0,0,2.072463,FBpp0075373
Ir100a,FBgn0039879,3R,31800963,31802774,+,0,0,0,FBtr0085846,0,0.246145,0.0905355,FBpp0085205
beta4GalT7,FBgn0039258,3R,25023256,25024482,+,0,0,0,FBtr0084755,46.2264493333333,34.8459105,30.837219,FBpp0084130
Cirl,FBgn0033313,2R,8614722,8625203,+,0,1,0,FBtr0290112,0,0,0,FBpp0288551
Cirl,FBgn0033313,2R,8614722,8625203,+,0,1,0,FBtr0301363,40.0723706666667,24.456639,42.094778,FBpp0290577
Cirl,FBgn0033313,2R,8614722,8625203,+,0,1,0,FBtr0310448,0,0,0,FBpp0302596
Cirl,FBgn0033313,2R,8614722,8625203,+,0,1,0,FBtr0310449,0,3.576043,2.500681,FBpp0302597
Cirl,FBgn0033313,2R,8614722,8625203,+,0,1,0,FBtr0310450,1.81181366666667,0,4.127845,FBpp0302598
Cirl,FBgn0033313,2R,8614722,8625203,+,0,1,0,FBtr0305080,2.65696566666667,0,0,FBpp0293617
Cirl,FBgn0033313,2R,8614722,8625203,+,0,1,0,FBtr0305081,1.04099333333333,1.4403625,2.450747,FBpp0293618
Cirl,FBgn0033313,2R,8614722,8625203,+,0,1,0,FBtr0305082,4.15839833333333,1.304561,4.120825,FBpp0293619
smal,FBgn0085409,2L,6179133,6211114,+,1,1,1,FBtr0112617,0,0,0.7493765,FBpp0111529
smal,FBgn0085409,2L,6179133,6211114,+,1,1,1,FBtr0329979,0.0252213333333333,0,0.172875,FBpp0303014
mtSSB,FBgn0010438,3R,16204194,16205250,-,0,1,0,FBtr0083277,251.215533,258.883798,193.2027745,FBpp0082729
CG7182,FBgn0035878,3L,8344421,8346382,-,0,1,0,FBtr0076677,113.076523333333,129.2340955,106.370592,FBpp0076400
CG7182,FBgn0035878,3L,8344421,8346382,-,0,1,0,FBtr0345596,1.155091,0.493714,0,FBpp0311665
CG7183,FBgn0038583,3R,18218147,18220699,-,0,1,1,FBtr0083610,0,0,0,FBpp0083030
CG7183,FBgn0038583,3R,18218147,18220699,-,0,1,1,FBtr0336471,7.167165,9.376614,12.7027325,FBpp0307574
CG17560,FBgn0038450,3R,16617950,16619878,+,0,0,0,FBtr0083330,0,0,0,FBpp0082780
CG13607,FBgn0039151,3R,24114043,24116322,-,0,0,0,FBtr0084585,0,0,0,FBpp0083970
CG13607,FBgn0039151,3R,24114043,24116322,-,0,0,0,FBtr0304157,0,0,0,FBpp0293087
CG13606,FBgn0039161,3R,24172628,24184144,+,0,0,0,FBtr0084553,0,0,0,FBpp0083938
CG13606,FBgn0039161,3R,24172628,24184144,+,0,0,0,FBtr0110794,0.258219666666667,0,0,FBpp0110091
CG13606,FBgn0039161,3R,24172628,24184144,+,0,0,0,FBtr0335412,0.603666,0,0,FBpp0307395
CG13606,FBgn0039161,3R,24172628,24184144,+,0,0,0,FBtr0344266,0,0,0,FBpp0310671
CG13605,FBgn0039150,3R,24109944,24112389,-,0,0,0,FBtr0300705,33.9349383333333,22.131903,31.5630475,FBpp0289929
CG13604,FBgn0039137,3R,23988806,23992916,-,0,0,0,FBtr0084509,0.655278,0,1.910079,FBpp0083896
CG13604,FBgn0039137,3R,23988806,23992916,-,0,0,0,FBtr0113275,3.285171,1.885943,0.793916,FBpp0112187
CG13604,FBgn0039137,3R,23988806,23992916,-,0,0,0,FBtr0113276,0,0,0,FBpp0112188
CG13604,FBgn0039137,3R,23988806,23992916,-,0,0,0,FBtr0113277,2.52167066666667,4.229283,0,FBpp0112189
CG13603,FBgn0039135,3R,23985213,23986569,-,0,0,0,FBtr0084510,78.4988276666667,82.4128605,48.5653445,FBpp0083897
Myo61F,FBgn0010246,3L,1318480,1329617,+,0,1,1,FBtr0072672,14.1802443333333,67.203731,15.519529,FBpp0072565
Myo61F,FBgn0010246,3L,1318480,1329617,+,0,1,1,FBtr0072673,0,0.5375925,0.738115,FBpp0072566
Myo61F,FBgn0010246,3L,1318480,1329617,+,0,1,1,FBtr0072674,15.2486163333333,134.812092,5.6819225,FBpp0072567
Myo61F,FBgn0010246,3L,1318480,1329617,+,0,1,1,FBtr0072675,0,3.1955795,0,FBpp0072568
CG13601,FBgn0039126,3R,23926372,23927634,-,0,1,1,FBtr0084522,44.6636973333333,42.426568,24.093809,FBpp0083908
CG12607,FBgn0035545,3L,4446573,4448072,+,0,0,0,FBtr0073302,0,0,0,FBpp0073158
CG12607,FBgn0035545,3L,4446573,4448072,+,0,0,0,FBtr0290123,0,0,0,FBpp0288562
CG12607,FBgn0035545,3L,4446573,4448072,+,0,0,0,FBtr0333964,0,0,0,FBpp0306087
CG12608,FBgn0030630,X,15342857,15344625,-,0,0,0,FBtr0074018,52.942816,53.655918,45.9668565,FBpp0073835
CG12609,FBgn0030952,X,18746367,18748306,-,0,0,0,FBtr0074605,0,0,0,FBpp0074376
CG31204,FBgn0051204,3R,31391894,31393527,-,0,0,0,FBtr0085814,0,0,0,FBpp0085175
